機種,台松料號,材料代號,中文名稱,同行價,修理價,顧客自購價,維修工時
EH-HS60,EHHS60CCA1W,K3451-0370,基板,300,500,400,
EH-1575,EH1575DEA1W,K3451-0380,機板(藍色),300,500,400,
EH-HW51,EHHW51CCAW,K3451-0390,基板,400,600,500,
EH-HW11,EHHW11CCAW,K3451-0400,基板,400,600,500,
EH-NA30VP,EHNA30NNH1PW,K3451-0410,基板,800,1000,900,
EH-SP30,WEHSP30L2107,K3451-0420,PCB,700,900,800,
EH-HW18,EHHW18CCAW,K3451-0430,PCB,400,600,500,
EH-HW58,EHHW58CCAW,K3451-0440,PCB,400,600,500,
EH-NA45-W,EHNA45NNC1W,K3451-0450,基板,900,1100,1000,
EH-NA27,EHNA27NNC1W,K3451-0460,基板,600,800,750,1
EH-NA98-W,EHNA98MCSC1W,K3451-0470,主基板,300,520,400,B.15
EH-NA98-W,EHNA98ELC1W,K3451-0480,基板(握把處),200,420,300,B.15
EH-NA9A,EHNA9AELC1W,K3451-0490,靜電板,200,490,300,C.20
EH-NA9A,EHNA9AMCSC1W,K3451-0500,模式操作板,250,470,350,B.15
EH-NA32,EHNA32NNC1W,K3451-0510,奈米離子基板,600,820,750,B.15
EH-NA9B,EHNA9BMCSC1W,K3451-0520,模式操作板,250,470,350,B.15
EH-NA9B,EHNA9BELC1W,K3451-0530,靜電抑制基板,200,490,300,C.20
EH-NA46,EHNA46ELC1W,K3451-0540,靜電抑制基板,90,310,150,B.15
EH-NA46,EHNA46ELPS1W,K3451-0550,靜電抑制板,30,250,50,B.15
EH-NA0E,EHNA0EELC1W,K3451-0560,基板(握把處),150,440,250,C.20
EH-NA0E,EHNA0EELPNW,K3451-0570,靜電板,90,310,150,B.15
EH-NA0E,EHNA0EMCSC1W,K3451-0580,模式基板,450,740,600,C.20
EH-NA9G,EHNA9GELC1W,K3451-0590,基板(握把處),200,420,300,B.15
EH-NA9G,EHNA9GELPHW,K3451-0600,靜電板,150,370,250,B.15
EH-NA9G,EHNA9GMCSC1W,K3451-0610,模式基板,250,470,350,B.15
EH-MA0G,EHNA0GELC1W,K3451-0620,基板(握把處),200,560,300,D.25
EH-MA0G,EHNA0GELPHW,K3451-0630,靜電板(P),150,370,250,B.15
EH-MA0G,EHNA0GELPSW,K3451-0640,靜電板(A),150,370,250,B.15
EH-NA0G,EHNA0GMCSC1W,K3451-0650,模式基板,250,540,350,C.20
EH-NA9L,EHNA9LELC1W,K3451-0660,靜電板,200,420,300,B.15
EH-NA9L,EHNA9LMCSC1W,K3451-0670,模式操作板,250,470,350,B.15
EH-NA0J,EHNA0JNNC1W,K3451-0680,基板,1200,1700,1450,E1.35
EH-NA7M,EHNA7MNNC1W,K3451-0690,NANOE基板,550,980,650,E.30
EH-NA9N,EHNA9NNNC1W,K3451-0700,NANOE基板,720,1150,850,E.30
EH-5132,EH5132CBWC2W,K3460-0240,電源線（白色）,200,400,250,
EH-5132,EH5132CBBC2W,K3460-0310,電源線（黑色）,90,290,150,
EH-8465,EH8461PCA2W,K3460-0330,電源線(白),120,320,200,
EH-5150,EH5141PCHA2W,K3460-0360,電源線（灰）,90,290,150,
EH-5150,EH5141PCBA2W,K3460-0370,電源線（黑）,90,290,150,
EH-158,WEH158K2058,K3460-0400,旋轉式電源線(黑),250,450,300,
EH-8465,EH788CTBW,K3460-0420,電源線蓋,30,230,50,
EH-5062,EH5062935PCW,K3460-0430,電線,30,230,50,
EH-5401,EH5401NPCA2W,K3460-0450,電源線,150,350,200,
EH-5281,EH5281PCA2W,K3460-0460,電源線(20090301停供),120,320,200,
EH-5201,EH5201PCHA2W,K3460-0480,電源線,120,320,200,
EH-5371,EH5371PCA2W,K3460-0490,電源線(已停供),120,320,200,
EH-5931,EH5931PCHA2W,K3460-0500,電源線,120,320,200,
EH-5235,EH5235PCA2W,K3460-0510,電源線(已停供),90,290,150,
EH-5287,EH5287PCA2W,K3460-0520,電源線,90,290,150,
EH-1671,EH1671PCA2W,K3460-0530,電源線(已停供),90,290,150,
EH-5282,EH5282PCA2W,K3460-0540,電源線,90,290,150,
EH-5311,EH5311PCA2W,K3460-0550,電源線,120,320,200,
EH-5275,EH5275PCA2W,K3460-0560,電源線(已停供),120,320,200,
EH-5284,EH5284PCA2W,K3460-0570,電源線,90,290,150,
EH-7911,EH7911PCA2W,K3460-0580,電源線,120,320,200,
EH-5934,EH5934PCA2W,K3460-0590,電源線,120,320,200,
EH-5214,EH5214PCA2W,K3460-0600,電源線,120,320,200,
EH-1517,EH1517PCH1W,K3460-0610,電源線,120,320,200,
EH-7911,EH7911FRHW,K3460-0630,電源線固定環,20,220,40,
EH-5471,EH5471PCA2W,K3460-0640,電源線,200,400,300,
EH-2424,WEH2424H2069,K3460-0650,電源線,120,320,200,
EH-2851,WEH2851H2088,K3460-0660,電源線,200,400,300,
EH-5372,EH5372PCA2W,K3460-0670,電源線,120,320,200,
EH-5276,EH5276PCA2W,K3460-0680,電源線,120,320,200,
EH-1613,EH1613PCW,K3460-0690,電源線,120,320,200,
EH-5101,EH5101PCA2W,K3460-0700,電源線,120,320,200,
EH-5215,EH5215PCA2W,K3460-0710,電源線,120,320,200,
EH-2861,WEH2861H2078,K3460-0720,電源線,200,400,300,
EH-1603,EH1603PCB1W,K3460-0730,電源線,300,500,400,
EH-2271,EH2271PCHA2W,K3460-0740,電源線,200,400,300,
EH-KA11,EHKA11PCHA2W,K3460-0750,電源線,120,320,200,
EH-KA71,EHKA71PCHA2W,K3460-0760,電源線,120,320,200,
EH-HS60,EHHS60PCHA2W,K3460-0770,電源線,120,320,200,
EH-1575,EH1575PCA2W,K3460-0780,旋轉式電源線,120,320,200,
EH-HW51,EHHW51PCA2W,K3460-0790,旋轉式電源線,200,400,300,
EH-HW11,EHHW11PCA2W,K3460-0800,電源線,200,400,300,
EH-KA14,EHKA14PCHA2W,K3460-0810,電源線,120,320,200,
EH-SA31VP,WEHSA31H2059,K3460-0820,電源線,250,450,350,
EH-HW17,EHHW17PCA2HW,K3460-0830,電源線,200,400,300,
EH-HW58,EHHW58PCA2BW,K3460-0840,電源線,200,400,300,
EH-HW17,EHHW18PCA2BW,K3460-0850,電源線,200,400,300,
EH-7923,EH7923PCA2W,K3460-0860,電源線,120,320,200,
EH-5235,EH5235PCRW,K3461-0010,電源線固定片,20,220,40,
EH-5931,EH5931AILW,K3530-0140,進氣濾網藍色　　　　　　　　　,90,290,150,
EH-5931,EH5931AIHW,K3530-0150,進氣濾網灰色,90,290,150,
EH-5401,EH5401A0AW,K3530-0180,濾網(已停供),50,250,90,
EH-5371,EH5371A0GW,K3530-0210,前濾網,30,230,50,
EH-5235,EH5235A0GW,K3530-0240,濾網蓋,30,230,50,
EH-5471,EH5472A0GW,K3530-0250,濾網,30,230,50,
EH-5282,EH5282A0GW,K3530-0260,濾網,30,230,50,
EH-5284,EH5284A0GW,K3530-0270,鐵網,30,230,50,
EH-5934,EH5934A0GW,K3530-0280,鐵網,30,230,50,
EH-SA31,WEH2424W0517,K3530-0290,吸水棉,90,290,150,
EH-5311,EH5311A0GW,K3530-0300,鐵網,30,230,50,
EH-5101,EH5101A0GW,K3530-0310,濾網蓋,30,230,50,
EH-5101,EH5101AIGHW,K3530-0320,濾網,30,230,50,
EH-5215,EH5215AIGHW,K3530-0330,進氣過濾網,30,230,50,
EH-5214,EH5214A0W,K3530-0340,濾網,50,250,90,
EH-5264,WEH5263H3518,K3530-0350,後殼,50,250,90,
EH-NA98,WEH5263K3508,K3530-0360,鐵網,30,230,50,
EH-2473,WEH2473W0157,K3530-0370,濾網,50,250,90,
EH-7911,EH7911ESW,K3530-0390,前鐵網,50,250,90,
EH-KA11,EHKA11FTWSW,K3530-0400,吸風口,30,230,50,
EH-KA71,EHKA71FTWSW,K3530-0410,吸風口,30,230,50,
EH-KA71,EHKA71ESW,K3530-0420,鐵網,50,250,90,
EH-NE31,EHNE31A0GW,K3530-0430,鐵網,50,250,90,
EH-NE31,EHNE31AIGHW,K3530-0440,吸風口,30,230,50,
EH-NE50,EHNE50A0GW,K3530-0450,鐵網,50,250,90,
EH-NE50,EHNE50AIGHW,K3530-0460,吸風口,30,230,50,
EH-NE70,EHNE70A0GW,K3530-0470,鐵網,50,250,90,
EH-NE60,EHNE60A0GW,K3530-0480,鐵網,50,250,90,
EH-5276,EH5276A0GW,K3530-0490,鐵網,50,250,90,
EH-5215,EH5215A0GW,K3530-0500,鐵網,30,230,50,
EH-NE11,EHNE11AIGHW,K3530-0510,吸風口,30,230,50,
EH-ND21,EHND21A0RW,K3530-0520,吸風口,30,230,50,
EH-NE41,EHNE41AIRLW,K3530-0530,吸風口固定環(綠),90,290,150,
EH-NE41,EHNE41AIRPW,K3530-0540,吸風口固定環(粉紅),90,290,150,
EH-ND51,EHND51AIRWW,K3530-0550,吸風口固定環(白),90,290,150,
EH-ND11,EHND11AIGWW,K3530-0560,進風口濾網(白),30,230,50,
EH-ND11,EHND11AIGLW,K3530-0570,進風口濾網(藍),30,230,50,
EH-NE14,EHNE14AIGPW,K3530-0580,吸風口,30,230,50,
EH-NA30,EHNA30AIRBW,K3530-0590,吸風口固定環,30,230,50,
EH-ND21,EHND21A0GW,K3530-0600,濾網蓋,30,230,50,
EH-NA45-W,EHNA45AIGHW,K3530-0610,進風濾網,90,290,150,
EH-ND21,EHND21AIGHW,K3530-0620,進氣過濾網,30,230,50,
EH-5372,EH5372A0GW,K3530-0630,濾網蓋,30,230,50,
EH-NA30,EHNA30HSCNW,K3530-0640,濾網蓋,90,290,150,
EH-NE14,EHNE14AIGHW,K3530-0650,吸風口濾網(白),30,230,50,
EH-NE41,EHNE41A0GW,K3530-0660,鐵網,30,230,50,
EH-NA27,EHNA27HSCPW,K3530-0670,濾網蓋(粉紅),120,340,200,B.15
EH-NA27,EHNA27HSCWW,K3530-0680,濾網蓋(白),120,340,200,B.15
EH-NA27,EHNA27AIGHW,K3530-0690,進風濾網,90,310,150,B.15
EH-NE57,EHNE57A0RW,K3530-0700,濾網蓋,50,270,90,B.15
EH-NE57,EHNE57AIGBW,K3530-0710,進風濾網,90,310,150,B.15
EH-ND24,EHND24AIGPW,K3530-0720,吸風口,30,250,50,B.15
EH-NA45-W,EHNA45A0RHW,K3530-0730,出風口束環,50,270,90,B.15
EH-NA98-W,EHNA98AIGHW,K3530-0740,進氣濾網,200,420,300,B.15
EH-NA98,EHNA98A0RRW,K3530-0750,出風口束環(桃紅),120,340,200,B.15
EH-NA98-W,EHNA98A0GW,K3530-0760,鐵網,90,310,150,B.15
EH-ND51,EHND51A0GW,K3530-0770,鐵網,30,250,50,B.15
EH-ND51,EHND51A0RW,K3530-0780,出風口束環,30,250,50,B.15
EH-NE73,EHNE73AIGHW,K3530-0790,吸風口,90,310,150,B.15
EH-N73,EHNE73A0GW,K3530-0800,鐵網,50,270,90,B.15
EH-NE73,EHNE73A0RW,K3530-0810,出風口束環,30,250,50,B.15
EH-NE74,EHNE74AIGHW,K3530-0820,吸風口,90,310,150,B.15
EH-NE74,EHNE74A0GW,K3530-0830,鐵網,50,270,90,B.15
EH-NE74,EHNE74A0RW,K3530-0840,出風口束環,30,250,50,B.15
EH-NE21,EHNE21AIFBW,K3530-0850,進氣濾網,50,340,90,C.20
EH-NE21,EHNE21A0GW,K3530-0860,濾網蓋,30,320,50,C.20
EH-NE57,EHNE57A0GW,K3530-0870,鐵網,50,200,90,A.10
EH-NA45,EHNA45A0GW,K3530-0880,鐵網,50,200,90,A.10
EH-NA9A,EHNA9AAIGHW,K3530-0890,進風網,200,420,300,B.15
EH-NA9A,EHNA9AA0GW,K3530-0900,鐵網,90,310,150,B.15
EH-NA9A,EHNA9AA0RRW,K3530-0910,吸風口,120,340,200,B.15
EH-NA32,EHNA32AIRBW,K3530-0920,吸風口固定環,50,200,90,A.10
EH-NA32,EHNA32A0GW,K3530-0930,鐵網,50,200,90,A.10
EH-NA32,EHNA32A0RHW,K3530-0940,出風口束環,50,200,90,A.10
EH-NA32,EHNA32CRTW,K3530-0950,扣環(白),30,180,50,A.10
EH-NA32,EHNA32FTFHW,K3530-0960,進氣網(銀),120,270,200,A.10
EH-NA32,EHNA32HSCPW,K3530-0970,吸風口(粉),90,240,150,A.10
EH-NA32,EHNA32HSCSW,K3530-0980,吸風口(銀),90,240,150,A.10
EH-NA32,EHNA32SRTW,K3530-0990,內扣環,30,180,50,A.10
EH-NA55,EHNA55AIGHW,K3530-1000,進風濾網,90,310,150,B.15
EH-NA9B,EHNA9BAIGHW,K3530-1010,進風濾網,200,420,300,B.15
EH-NA9B,EHNA9BAOGW,K3530-1020,鐵網,90,310,150,B.15
EH-NA46,EHNA46AIGHW,K3530-1030,進風濾網,90,310,150,B.15
EH-NA46,EHNA46A0GW,K3530-1040,鐵網,90,310,150,B.15
EH-NA46,EHNA46A0RHW,K3530-1050,出風口束環（灰色）,50,340,90,C.20
EH-NA46,EHNA46CRTW,K3530-1060,卡扣環,30,250,50,B.15
EH-NA27,EHNA27A0GW,K3530-1070,鐵網,50,270,90,B.15
EH-NE43,EHNE43AIRBW,K3530-1080,吸風口固定環(黑),90,310,150,B.15
EH-NE43,EHNE43AIRTW,K3530-1090,吸風口固定環(雲灰),90,310,150,B.15
EH-NE43,EHNE43AOGW,K3530-1100,鐵網,30,250,50,B.15
EH-NE43,EHND56AIRWW,K3530-1110,吸風口固定環,90,310,150,B.15
EH-ND56,EHND56AOGW,K3530-1120,鐵網,30,250,50,B.15
EH-ND56,EHND56AORW,K3530-1130,出風口固定環,30,250,50,B.15
EH-NA0E,EHNA0EAIRHW,K3530-1140,進風口濾網(金),200,420,300,B.15
EH-NA0E,EHNA0EAIRLW,K3530-1150,進風口濾網(藍),200,420,300,B.15
EH-NA0E,EHNA0EAOGW,K3530-1160,鐵網,90,310,150,B.15
EH-NA9G,EHNA9GAIGHW,K3530-1170,進風口濾網,200,420,300,B.15
EH-NA9G,EHNA9GAOGW,K3530-1180,鐵網,90,310,150,B.15
EH-NA9G,EHNA9GAORPW,K3530-1190,出風口束環,120,340,200,B.15
EH-NA0G,EHNA0GAIGBW,K3530-1200,進風口濾網(A),200,420,300,B.15
EH-NA0G,EHNA0GAIGPW,K3530-1210,進風口濾網(P),200,420,300,B.15
EH-NA0G,EHNA0GAOGW,K3530-1220,鐵框,90,380,150,C.20
EH-NA0G,EHNA0GAORLW,K3530-1230,出風口束環,120,340,200,B.15
EH-NA0G,EHNA0GAORPW,K3530-1240,出風口束環,120,340,200,B.15
EH-NA9L,EHNA9LAIGHW,K3530-1250,進風網,200,420,300,B.15
EH-NA9L,EHNA9LAOGW,K3530-1260,鐵網,90,310,150,B.15
EH-NA9L,EHNA9LAORRW,K3530-1270,出風口束環,120,340,200,B.15
EH-NA0J,EHNA0JAOGW,K3530-1280,鐵網,90,310,150,B.15
EH-NA0J,EHNA0JAORBW,K3530-1290,出風口束環(黑色),90,310,150,B.15
EH-NA0J,EHNA0JAORPW,K3530-1300,出風口束環(灰色),90,310,150,B.15
EH-NE29,EHNE29AIGW,K3530-1310,進氣網,30,320,50,C.20
EH-NE29,EHNE29AOGW,K3530-1320,前濾網,30,320,50,C.20
EH-NE29,EHNE29AORW,K3530-1330,出風口束環,30,250,50,B.15
EH-NE29,EHNE29CRTW,K3530-1340,轉動固定環,30,250,50,B.15
EH-NA0J,EHNA0JAORYW,K3530-1350,出風口環組件（黃色）,90,310,150,B.15
EH-NA0J,EHNA0JAIGWW,K3530-1360,進氣格柵組件（W）,90,310,150,B.15
EH-NA7M,EHNA7MAIGHW,K3530-1370,進氣濾網,90,310,150,B.15
EH-NA7M,EHNA7MAORHW,K3530-1380,速乾出風環,90,310,150,B.15
EH-NE73,EHNE73AIGBW,K3530-1390,進氣濾網(黑),90,310,150,B.15
EH-NE73,EHNE73AOGW,K3530-1400,出風口格柵,50,270,90,B.15
EH-NE73,EHNE73AORTW,K3530-1410,出風口環,30,250,50,B.15
EH-NA7M,EHNA7MAOGW,K3530-1420,出風口格柵,50,270,90,B.15
EH-5934,EH5934A0RHW,K3540-0030,出風束環,30,230,50,
EH-2861,WEH2861W3747,K3540-0040,水箱蓋,150,350,250,
EH-NA98-W,EHNA98CRTW,K3540-0050,套環卡榫,30,250,50,B.15
EH-NA98-W,EHNA98SRTW,K3540-0060,套環,30,250,50,B.15
EH-NE73,EHNE73CRTW,K3540-0070,套環卡榫,30,250,50,B.15
EH-NE73,EHNE73SRTW,K3540-0080,套環,30,250,50,B.15
EH-NE74,EHNE74CRTW,K3540-0090,套環卡榫,30,250,50,B.15
EH-NE74,EHNE74SRTW,K3540-0100,套環,30,250,50,B.15
EH-NE21,EHNE21CRTW,K3540-0110,套環卡榫,30,320,50,C.20
EH-NE21,EHNE21SRTW,K3540-0120,套環,20,310,40,C.20
EH-NA9A,EHNA9ACRTW,K3540-0130,轉動固定環,30,250,50,B.15
EH-NA27,EHNA27CRTW,K3540-0140,轉動固定環,30,180,50,A.10
EH-NA55,EHNA55CRTW,K3540-0150,套環卡榫,30,250,50,B.15
EH-NA55,EHNA55SRTW,K3540-0160,套環,30,250,50,B.15
EH-NA9B,EHNA9BCRTW,K3540-0170,卡扣環,30,250,50,B.15
EH-NA30,EHNA30CRTW,K3540-0180,轉動固定環,20,240,40,B.15
EH-NA0G,EHNA0GCRTW,K3540-0190,轉動固定環,30,250,50,B.15
EH-NA45,EHNA45CRTW,K3540-0200,套環卡榫,30,250,50,B.15
EH-NA45,EHNA45SRTW,K3540-0210,套環,30,250,50,B.15
EH-NA9L,EHNA9LCRTW,K3540-0220,套環卡榫,30,250,50,B.15
EH-NA9L,EHNA9LSRTW,K3540-0230,套環,30,250,50,B.15
EH-NA7M,EHNA7MCRTW,K3540-0240,套環卡榫,30,250,50,B.15
EH-NA7M,EHNA7MSRTW,K3540-0250,套環,30,250,50,B.15
EH-2501,EH2501SCTW,K3601-0020,開關,30,230,50,
EH-2511,EH2511SCTW,K3601-0030,開關凸輪,30,230,50,
EH-2511,EH2511SWMGW,K3601-0040,開關,20,220,40,
EH-2513,EH2513SCTW,K3601-0050,凸輪,30,230,50,
EH-KA11,EHKA11ASPNW,K3601-0060,開關接觸桿,20,220,40,
EH-NA98,EHNA98MSBRW,K3601-0070,模式切換鈕(桃紅),90,310,150,B.15
EH-NA98,EHNA98MSPRW,K3601-0080,主開關鍵,90,310,150,B.15
EH-NE74,EHNE74MSPWW,K3601-0090,主開關鍵,50,270,90,B.15
EH-NE74,EHNE74CSBWW,K3601-0100,冷風按鈕,30,250,50,B.15
EH-NE73,EHNE73MSPWW,K3601-0110,主開關鍵,30,250,50,B.15
EH-NE73,EHNE73CSBWW,K3601-0120,冷風按紐,30,250,50,B.15
EH-NA98-W,EHNA98MSBWW,K3601-0130,模式切換鈕(白),90,450,150,D.25
EH-NA9A,EHNA9AMSBRW,K3601-0140,模式按鍵,50,270,90,B.15
EH-NA0E,EHNA0EMSBHW,K3601-0150,模式開關按鈕,90,310,150,B.15
EH-NA0E,EHNA0EMSBLW,K3601-0160,模式開關按鈕(藍),90,310,150,B.15
EH-NA9G,EHNA9GMSBPW,K3601-0170,模式開關按鈕,50,270,90,B.15
EH-NA9L,EHNA9LMSBRW,K3601-0180,模式切換鈕,50,340,90,C.20
EH-NA0J,EHNA0JMSBLW,K3601-0190,模式開關按鈕（A）,90,380,150,C.20
EH-NA0J,EHNA0JMSBPW,K3601-0200,模式開關按鈕（P）,90,380,150,C.20
EH-5101,EH5101SRTW,K3603-0140,套環,20,220,40,
EH-5471,EH5472SRTW,K3603-0150,套環,30,230,50,
EH-NA9A,EHNA9ASRTW,K3603-0160,轉動環,30,250,50,B.15
EH-NA9B,EHNA9BSRTW,K3603-0170,旋轉環,30,250,50,B.15
EH-NA46,EHNA46SRTW,K3603-0180,旋轉環,30,250,50,B.15
EH-NA30,EHNA30SRTW,K3603-0190,旋轉環,20,240,40,B.15
EH-NE43,EHNE43SRTW,K3603-0200,旋轉環,20,240,40,B.15
EH-ND56,EHND56SRTW,K3603-0210,旋轉環,30,250,50,B.15
EH-NA0G,EHNA0GSRTW,K3603-0220,旋轉環,30,250,50,B.15
EH-1613,EH1613SHAHLW,K3616-0010,AB軸,30,230,50,
EH-HW17,EHHW17SCPW,K3616-0020,栓蓋 (粉紅),30,230,50,
EH-HW17,EHHW17SCWW,K3616-0030,栓蓋 (白),30,230,50,
EH-HW17,EHHW17SHPW,K3616-0040,栓 (粉紅),30,230,50,
EH-HW17,EHHW17SHWW,K3616-0050,栓 (白),30,230,50,
EH-SP30,WEHSP30W4057,K3622-0010,滾輪驅動組,800,1000,900,
EH-2331,WEH2331L0167,K3630-0020,彈簧,20,220,40,
EH-1517,EH1517SPC1W,K3630-0030,彈簧,30,230,50,
EH-1514,EH1514SPC9W,K3630-0040,彈簧,30,230,50,
EH-1711,EH1711SPB1W,K3630-0050,彈簧,30,230,50,
EH-1575,EH1575SPCW,K3630-0060,彈簧,30,230,50,
EH-1575,EH1575SPHW,K3630-0070,彈簧,20,220,40,
EH-KA11,EHKA11CSHW,K3630-0080,彈簧,20,220,40,
EH-KA14,EHKA14CSHW,K3630-0090,彈簧,20,220,40,
EH-HW17,EHHW17PSW,K3630-0100,彈簧,30,230,50,
EH-HW18,EHHW18FSW,K3630-0110,緩衝彈簧,20,220,40,
EH-HW58,EHHW58FSW,K3630-0120,緩衝彈簧,20,220,40,
EH-KA71,EHKA81CSHW,K3630-0130,彈簧,20,220,40,
EH-1613,EH1613LVL1W,K3670-0040,連趕,90,290,150,
EH-2203,WEH2203P3198,K3700-0010,完成本體( 粉紅),600,800,700,
EH-2203,WEH2203W3198,K3700-0020,完成本體(白),600,800,700,
EH-2351,EH2351MB23PW,K3700-0030,本體,250,450,350,
EH-2424,WEH2424S3068,K3700-0040,外殼,900,1100,1000,
EH-2851,WEH2851H3058,K3700-0050,底座,600,800,750,
EH-2851,WEH2851S3168,K3700-0060,底殼,1200,1400,1300,
EH-2851,WEH2851A3027,K3700-0070,本體上蓋,250,450,300,
EH-2851,WEH2851A3058,K3700-0080,內層框,500,700,550,
EH-2351,WEH2351K3188,K3700-0090,本體K,350,550,450,
EH-2861,WEH2861W3027,K3700-0100,上蓋,150,350,200,
EH-2861,WEH2861W3158,K3700-0110,底殼,700,900,800,
EH-NA0J,EH1508MBH1W,K3700-0120,完成本體,1200,1400,1450,
EH-2513,EH2513MBDG1W,K3700-0130,本體,700,900,800,
EH-2473,WEH2473W3061,K3700-0140,外殼,450,650,600,
EH-2300,EH2300MBVW,K3700-0150,本體,450,650,600,
EH-2473,WEH2473W3041,K3700-0160,底座,200,400,300,
EH-2861,WEH2861W3308,K3700-0170,飾板,200,400,300,
EH-NE41,EHNE41HSL1W,K3700-0180,外殼(綠),120,320,200,
EH-NE41,EHNE41HSP1W,K3700-0190,外殼(粉紅),120,320,200,
EH-ND24,EHND24HSB1W,K3700-0200,外殼,90,290,150,
EH-NE14,EHNE14HSP1W,K3700-0210,外殼(粉),90,290,150,
EH-ND51,EHND51HSL1W,K3700-0220,外殼(綠),90,290,150,
EH-ND51,EHND51HSP1W,K3700-0230,外殼(粉紅),90,290,150,
EH-ND51,EHND51HSS1W,K3700-0240,外殼(銀),90,290,150,
EH-ND11,EHND11HSAL1W,K3700-0250,前殼(藍),50,250,90,
EH-ND11,EHND11HSAW1W,K3700-0260,前殼(白),50,250,90,
EH-ND11,EHND11HSBW1W,K3700-0270,後殼(白),30,230,50,
EH-ND11,EHND11HSBL1W,K3700-0280,後殼(藍),30,230,50,
EH-SA42,EHSA42BAWW,K3700-0290,底座,200,400,300,
EH-SA31VP,WEHSA31P3069,K3700-0300,本體殼,500,700,650,
EH-SE60,WEHSE60K4007,K3700-0310,本體,700,900,800,
EH-2424,WEH2424S3027,K3700-0320,上蓋,90,290,150,
EH-NA98,EHNA98HSR1W,K3700-0330,本體外殼(桃紅),350,570,450,B.15
EH-NA98-W,EHNA98LEDPW,K3700-0340,LED外殼,120,340,200,B.15
EH-NE73,EHNE73UH13PW,K3700-0350,本體上殼(粉),200,420,300,B.15
EH-NE74,EHNE74UH13NW,K3700-0360,本體上殼(金),200,420,300,B.15
EH-NA30,EHNA30NHSW1W,K3700-0370,外殼,300,520,400,B.15
EH-NE14,EHNE14HSW1W,K3700-0380,外殼(白),90,380,150,C.20
EH-NA98-W,EHNA98HSW1W,K3700-0390,本體外殼(白),350,710,450,D.25
EH-NE21,EHNE21HSB1W,K3700-0400,本體外殼(黑),90,450,150,D.25
EH-NA9A,EHNA9AHSR1W,K3700-0410,本體外殼,400,620,500,B.15
EH-NA9A,EHNA9ASPWW,K3700-0420,模式外殼,50,270,90,B.15
EH-NA32,EHNA32HSN1W,K3700-0430,本體外殼(銀),250,400,350,A.10
EH-NA32,EHNA32HSP1W,K3700-0440,本體外殼(粉),250,400,350,A.10
EH-NE43,EHNE43HSB1W,K3700-0450,外殼(黑),120,410,200,C.20
EH-NE43,EHNE43HST1W,K3700-0460,外殼(雲灰),120,410,200,C.20
EH-NE43,EHNE43PCRBW,K3700-0470,電源線固定片,20,240,40,B.15
EH-ND56,EHND56PCRBW,K3700-0480,電源線固定片,20,240,40,B.15
EH-NA0E,EHNA0EHSH1W,K3700-0490,外殼(金),400,690,500,C.20
EH-NA0E,EHNA0EHSL1W,K3700-0500,外殼(藍),400,690,500,C.20
EH-NA9G,EHNA9GHSP1W,K3700-0510,外殼組件,400,620,500,B.15
EH-NA0G,EHNA0GHSL1W,K3700-0520,外殼組件(A),700,1060,850,D.25
EH-NA0G,EHNA0GHSP1W,K3700-0530,外殼組件(P),400,760,500,D.25
EH-NA0J,EHNA0JHSP1W,K3700-0540,外殼組件(P),600,890,750,C.20
EH-NA0J,EHNA0JHSW1W,K3700-0550,外殼組件(W),600,890,750,C.20
EH-NA98,EHNA98ELPWW,K3701-0010,把手後蓋(桃紅),200,420,300,B.15
EH-NE73,EHNE73LH13PW,K3701-0020,本體下殼,200,420,300,B.15
EH-NE74,EHNE74LH13PW,K3701-0030,本體下殼,200,420,300,B.15
EH-NA98-W,EHNA98ELPHW,K3701-0040,把手後蓋(白),200,490,300,C.20
EH-NA32,EHNA32ELPS1W,K3701-0050,手把後蓋,90,240,150,A.10
EH-NA55,EHNA55ELPNW,K3701-0060,把手後蓋(粉金),90,310,150,B.15
EH-NA55,EHNA55HSCNW,K3701-0070,濾網蓋(粉金),120,340,200,B.15
EH-NA30,EHNA30ELPS1W,K3701-0080,把手後蓋,30,250,50,B.15
EH-NA0E,EHNA0ENCHW,K3701-0090,負離子出口蓋(藍),50,270,90,B.15
EH-NA0E,EHNA0ENCTW,K3701-0100,負離子出口蓋(金),50,270,90,B.15
EH-NA9L,EHNA9LELPWW,K3701-0110,把手後蓋,150,370,250,B.15
,EHNA0JHSL1W,K3701-0120,外殼組件(A),600,890,750,C.20
EH-NA0J,EHNA0JAIGBW,K3701-0130,負離子出口蓋(A),90,310,150,B.15
EH-NA0J,EHNA0JAIGPW,K3701-0140,負離子出口蓋(P),90,310,150,B.15
EH-NA0J,EHNA0JELPTW,K3701-0150,把手後蓋,90,310,150,B.15
EH-NE73,EHNE73LH13HW,K3701-0160,本體下殼,150,440,250,C.20
EH-NE73,EHNE73UH13NW,K3701-0170,本體上殼(紫),200,490,300,C.20
EH-NA7M,EHNA7MELPTW,K3701-0180,抑制面板,50,270,90,B.15
EH-NA9A,EHNA9ALEDPAW,K3702-0010,裝飾條1,120,340,200,B.15
EH-NA9A,EHNA9ALEDPBW,K3702-0020,裝飾條2,90,310,150,B.15
EH-NA32,EHNA32OPTW,K3702-0030,動作板,30,180,50,A.10
EH-NA9B,EHNA9BLEDPAW,K3702-0040,裝飾條1,120,340,200,B.15
